cpg_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ntLink_1_57038,14.705882,28.125,9.677419,19.047619,2.325581,11.764706,15.384615,7.407407,16.666667,3.225806,14.705882,22.222222,4.761905,11.764706,8.0,7.142857,3.125,16.666667,8.0,11.111111,13.043478,13.793103,26.315789,7.142857,5.128205,22.727273,4.761905,29.411765,23.809524,24.137931,24.0,15.384615,30.769231,36.363636,17.647059,18.75,0.0,0.0,0.0
CpG_ntLink_1_57067,26.190476,31.034483,17.857143,22.222222,10.810811,24.324324,27.272727,20.0,28.125,3.448276,22.857143,33.333333,5.555556,13.333333,11.538462,8.333333,20.0,27.272727,22.727273,35.294118,31.818182,26.923077,35.0,20.454545,9.090909,27.272727,11.111111,32.352941,26.190476,30.434783,45.0,63.636364,53.571429,50.0,33.333333,28.571429,28.571429,6.666667,6.666667
CpG_ntLink_1_57265,16.363636,17.647059,7.142857,13.793103,11.363636,10.526316,15.0,14.285714,18.181818,31.25,35.483871,22.222222,15.909091,10.0,6.382979,0.0,17.741935,30.0,24.137931,29.62963,26.923077,20.689655,13.636364,20.0,8.571429,15.0,11.764706,21.212121,24.489796,23.809524,20.0,22.222222,26.923077,30.769231,28.0,28.571429,16.666667,8.823529,15.0
CpG_ntLink_1_57274,17.307692,16.666667,4.878049,7.407407,9.756098,16.666667,6.25,7.692308,15.09434,18.75,34.285714,20.0,6.382979,5.555556,0.0,0.0,9.090909,15.384615,16.0,29.166667,29.166667,11.538462,12.5,15.0,20.0,18.75,5.882353,25.806452,28.26087,19.047619,14.285714,16.666667,39.130435,6.666667,4.347826,28.571429,13.043478,5.405405,10.526316
CpG_ntLink_1_61905,14.814815,18.181818,10.0,10.0,17.857143,14.285714,10.526316,12.0,22.222222,39.130435,31.25,5.0,13.043478,30.769231,15.789474,4.545455,11.538462,28.571429,25.0,37.5,52.631579,29.72973,34.782609,10.0,6.896552,13.636364,14.285714,40.0,26.923077,29.411765,25.0,37.5,33.333333,40.0,33.333333,17.647059,0.0,0.0,10.0
CpG_ntLink_1_65681,25.0,23.529412,18.75,7.692308,21.95122,16.666667,3.703704,25.0,12.820513,22.5,9.677419,23.809524,18.181818,31.818182,35.714286,0.0,18.181818,18.75,19.047619,15.0,43.75,11.428571,5.882353,8.823529,13.461538,18.75,10.526316,31.818182,22.222222,40.0,9.090909,42.857143,50.0,50.0,55.0,40.0,13.333333,13.333333,22.222222
CpG_ntLink_1_65761,0.0,5.128205,22.222222,0.0,5.555556,6.451613,10.25641,2.222222,13.636364,8.0,5.882353,7.407407,9.090909,10.526316,11.538462,4.545455,11.428571,3.846154,3.125,21.73913,41.666667,4.347826,7.142857,4.255319,4.878049,0.0,5.882353,20.833333,2.12766,26.315789,2.564103,12.5,37.931034,26.315789,39.130435,12.0,6.25,7.692308,11.111111
CpG_ntLink_1_65767,3.333333,5.714286,20.0,0.0,4.166667,6.666667,7.894737,2.702703,5.128205,8.510638,6.060606,4.347826,20.0,0.0,7.407407,5.555556,12.903226,0.0,3.333333,18.181818,41.666667,2.439024,12.0,4.255319,2.777778,0.0,6.25,17.391304,2.325581,26.666667,2.941176,0.0,7.407407,33.333333,18.518519,12.5,0.0,0.0,12.5
CpG_ntLink_1_65770,3.333333,2.857143,15.384615,0.0,0.0,6.896552,5.555556,2.702703,7.894737,6.976744,6.25,4.761905,10.0,0.0,11.538462,5.555556,10.714286,4.545455,3.571429,22.727273,27.272727,2.5,4.347826,2.380952,2.857143,3.703704,12.5,18.181818,2.564103,18.75,0.0,14.285714,25.0,16.666667,28.0,8.333333,0.0,4.166667,6.666667
CpG_ntLink_1_66389,18.666667,22.807018,8.139535,20.408163,9.090909,8.333333,10.869565,13.235294,14.782609,20.0,27.868852,18.644068,12.0,16.666667,5.555556,11.111111,1.925926,2.424242,1.084011,1.498127,47.619048,27.777778,17.977528,5.208333,10.0,3.703704,8.77193,17.021277,24.637681,18.918919,15.625,21.052632,20.0,14.285714,13.178295,16.0,5.555556,18.367347,20.289855
CpG_ntLink_1_66469,17.241379,19.047619,12.121212,10.810811,4.255319,22.222222,8.108108,18.75,11.363636,21.95122,26.666667,20.754717,10.0,0.0,7.692308,12.903226,2.846975,2.714932,0.896861,6.451613,41.176471,32.653061,19.642857,6.849315,5.555556,11.363636,12.765957,23.529412,29.62963,32.258065,12.195122,27.868852,23.684211,25.0,23.376623,16.0,23.809524,11.111111,20.930233
CpG_ntLink_1_66475,15.789474,17.5,10.9375,11.428571,6.382979,15.909091,9.375,10.204082,10.843373,20.0,23.404255,20.0,8.823529,0.0,7.692308,14.285714,3.773585,3.448276,1.015228,5.421687,31.25,22.44898,15.789474,7.142857,5.769231,2.380952,10.638298,21.875,27.777778,27.586207,13.157895,28.571429,35.294118,22.727273,25.352113,21.73913,21.052632,11.764706,10.526316
CpG_ntLink_1_66478,16.981132,20.512821,15.384615,8.571429,4.347826,13.636364,6.25,10.638298,7.594937,21.052632,25.531915,21.153846,6.25,0.0,5.405405,11.538462,2.764977,2.97619,1.162791,7.586207,40.0,34.042553,17.241379,8.695652,5.882353,2.564103,10.869565,21.212121,25.925926,33.333333,16.666667,25.490196,26.315789,21.73913,18.84058,22.727273,22.222222,9.375,20.0
CpG_ntLink_1_68947,14.285714,0.0,5.882353,0.0,0.0,3.571429,3.030303,3.125,7.317073,3.125,19.047619,12.0,0.0,12.5,4.347826,0.0,9.52381,0.0,8.0,0.0,35.0,12.5,9.090909,6.818182,2.083333,4.166667,12.5,10.526316,5.405405,4.166667,14.285714,23.529412,33.333333,27.272727,29.411765,9.090909,7.692308,14.285714,7.692308
CpG_ntLink_1_68953,9.090909,6.382979,6.25,3.846154,4.477612,0.0,0.0,3.225806,5.405405,6.896552,8.571429,19.047619,0.0,21.428571,8.695652,0.0,5.405405,0.0,4.0,5.882353,31.578947,3.333333,15.789474,4.878049,4.651163,0.0,0.0,5.714286,3.125,5.263158,16.0,20.0,21.428571,14.285714,12.5,9.52381,0.0,14.285714,8.695652
CpG_ntLink_1_68956,10.0,2.173913,6.25,3.846154,1.587302,0.0,7.407407,3.225806,5.128205,3.448276,8.823529,10.0,0.0,14.285714,5.555556,0.0,5.263158,0.0,4.347826,6.25,20.0,0.0,5.555556,0.0,2.564103,4.761905,4.545455,8.823529,3.225806,5.263158,16.0,23.529412,32.142857,15.789474,14.285714,5.555556,9.090909,23.076923,4.166667
CpG_ntLink_1_69301,28.0,19.512195,0.0,10.0,4.761905,5.0,0.0,8.333333,20.588235,17.391304,26.470588,15.384615,23.076923,16.666667,12.5,6.666667,4.878049,7.692308,8.695652,18.75,25.0,8.0,28.0,6.976744,3.125,4.761905,18.181818,21.875,22.857143,31.578947,26.315789,43.75,50.0,28.571429,28.571429,17.647059,9.090909,12.5,11.111111
CpG_ntLink_1_69307,21.875,22.727273,0.0,10.0,2.325581,10.0,7.692308,0.0,18.421053,10.638298,25.0,18.518519,13.333333,9.090909,18.75,0.0,6.818182,13.333333,7.692308,10.526316,23.076923,12.5,28.0,2.325581,6.060606,4.166667,9.090909,29.411765,23.529412,18.181818,38.095238,27.777778,38.095238,33.333333,22.727273,5.555556,7.692308,20.0,5.555556
CpG_ntLink_1_69310,21.875,19.565217,0.0,9.52381,0.0,10.0,7.692308,6.896552,13.513514,16.326531,19.444444,14.814815,14.285714,8.333333,11.764706,0.0,6.818182,6.25,6.896552,19.047619,23.076923,19.230769,30.769231,4.651163,0.0,0.0,9.52381,23.529412,16.666667,13.043478,38.095238,29.411765,42.857143,33.333333,19.230769,11.111111,7.142857,17.647059,0.0
CpG_ntLink_1_69339,13.888889,37.254902,0.0,13.043478,4.255319,11.538462,15.625,11.111111,13.513514,19.354839,22.222222,19.354839,11.764706,11.764706,15.0,5.263158,10.869565,30.0,15.151515,26.923077,31.25,27.777778,37.5,12.765957,4.444444,11.538462,27.272727,30.555556,27.659574,18.518519,32.0,26.923077,50.0,36.842105,45.16129,23.809524,12.5,25.0,15.789474
CpG_ntLink_1_69419,14.285714,15.909091,4.166667,4.347826,1.694915,5.882353,4.255319,13.793103,10.0,12.307692,10.714286,9.090909,5.263158,6.666667,7.692308,0.0,4.081633,8.0,10.344828,0.0,6.666667,9.090909,22.222222,0.0,2.564103,0.0,5.882353,16.666667,6.666667,8.333333,23.809524,29.032258,31.034483,26.086957,27.027027,26.315789,5.555556,10.0,20.0
CpG_ntLink_1_69428,6.666667,11.111111,4.545455,0.0,1.818182,3.125,5.555556,11.111111,7.894737,8.928571,5.0,12.903226,11.111111,0.0,4.166667,0.0,4.347826,8.333333,4.166667,11.538462,7.142857,10.344828,21.052632,0.0,0.0,0.0,0.0,13.043478,6.521739,11.111111,15.789474,22.857143,33.333333,13.043478,20.0,5.882353,11.111111,18.181818,6.666667
CpG_ntLink_1_74971,47.058824,38.095238,25.714286,31.818182,22.916667,21.428571,22.5,23.255814,46.969697,63.043478,59.375,40.0,16.666667,27.272727,10.526316,29.166667,5.357143,13.793103,4.285714,13.00813,57.142857,43.137255,51.111111,28.947368,27.272727,4.761905,30.769231,60.0,56.363636,67.5,48.979592,31.343284,43.243243,36.746988,30.640669,7.407407,4.761905,25.0,12.5
CpG_ntLink_1_74974,48.780488,52.173913,27.027027,40.909091,25.0,22.580645,20.0,30.188679,54.666667,70.588235,63.513514,57.5,28.571429,41.666667,13.636364,30.555556,10.638298,22.608696,9.859155,27.131783,47.368421,47.368421,56.603774,30.952381,27.777778,9.090909,21.428571,63.043478,56.451613,68.888889,53.333333,27.797834,42.05298,37.037037,27.118644,16.129032,13.043478,28.571429,17.857143
CpG_ntLink_1_75083,42.0,48.275862,36.363636,45.454545,37.837838,41.37931,27.777778,29.268293,57.8125,78.723404,73.611111,69.444444,52.380952,50.0,31.25,30.0,29.447853,35.416667,23.148148,33.333333,69.767442,65.853659,67.741935,17.241379,39.473684,42.105263,38.461538,85.416667,79.032258,78.181818,68.421053,45.402299,50.239234,47.321429,46.694215,34.782609,25.0,44.444444,36.111111
CpG_ntLink_1_76499,19.895288,26.086957,19.343066,30.909091,12.5,18.518519,11.494253,27.745665,25.737265,30.526316,34.031414,17.045455,13.939394,14.814815,8.715596,10.931174,11.83432,18.27957,5.785124,21.604938,36.363636,27.15655,39.30131,9.958506,15.789474,11.111111,10.56338,30.687831,41.552511,41.780822,38.383838,34.703196,42.910448,34.166667,33.962264,17.142857,19.047619,20.0,16.847826
CpG_ntLink_1_76505,21.989529,24.113475,18.978102,28.318584,12.4,15.923567,6.818182,19.512195,25.459318,31.182796,34.895833,16.853933,13.772455,28.0,8.796296,9.638554,11.661808,14.795918,6.25,18.072289,30.555556,24.679487,35.193133,8.641975,15.458937,12.068966,10.714286,27.604167,39.63964,38.888889,35.858586,32.444444,41.851852,22.881356,28.897338,11.111111,16.0,16.058394,11.956522
CpG_ntLink_1_76508,17.857143,23.239437,18.081181,25.641026,10.465116,17.159763,8.045977,23.255814,23.177083,28.191489,32.8125,16.304348,11.111111,14.814815,9.633028,10.441767,9.620991,13.72549,6.349206,17.714286,27.027027,23.492063,34.322034,8.163265,12.616822,12.605042,10.135135,27.0,37.280702,37.583893,35.121951,29.20354,34.767025,24.786325,29.304029,8.333333,17.307692,17.021277,13.227513
CpG_ntLink_1_76537,27.39726,35.087719,26.910299,34.920635,23.913043,29.6875,15.841584,30.964467,30.295567,34.313725,49.074074,25.471698,23.655914,24.137931,15.813953,19.847328,15.183246,22.78481,14.59854,26.732673,50.0,37.091988,45.669291,15.90106,16.666667,23.239437,15.432099,38.613861,47.014925,44.720497,44.155844,53.053435,58.80597,59.259259,49.367089,15.909091,22.131148,28.301887,20.29703
CpG_ntLink_1_76617,19.421488,28.947368,19.390582,20.769231,12.621359,19.52381,7.627119,20.952381,25.93361,30.567686,35.918367,23.728814,17.874396,9.090909,12.653061,11.254019,12.416851,17.120623,8.588957,16.901408,38.77551,29.113924,32.291667,13.712375,14.285714,16.883117,12.429379,29.72973,37.28223,39.285714,33.695652,36.363636,40.374332,42.767296,37.234043,13.207547,22.38806,18.994413,20.338983
CpG_ntLink_1_76623,18.43318,27.16763,18.731118,20.353982,13.688213,20.765027,3.636364,17.486339,23.831776,31.455399,33.035714,21.698113,16.580311,6.666667,8.372093,10.037175,12.320917,16.292135,5.882353,16.438356,32.5,26.780627,29.007634,12.087912,14.754098,15.625,8.176101,29.326923,35.384615,35.862069,30.434783,35.294118,34.975369,33.870968,33.636364,14.583333,20.353982,17.088608,15.151515
CpG_ntLink_1_76626,20.276498,26.666667,18.811881,19.266055,10.894942,18.918919,8.108108,17.391304,24.703088,30.733945,33.478261,24.761905,17.41573,12.121212,12.322275,13.186813,11.627907,14.423077,9.090909,12.299465,39.473684,27.355623,25.6,9.923664,14.522822,14.179104,9.859155,30.19802,37.269373,39.072848,31.967213,31.048387,31.750742,32.394366,31.5625,17.391304,20.909091,17.197452,15.196078
CpG_ntLink_1_76655,29.245283,32.55814,30.0,27.272727,18.181818,26.88172,25.0,31.460674,29.665072,46.666667,29.661017,25.490196,27.160494,23.809524,17.391304,21.666667,24.074074,21.359223,7.407407,15.652174,51.851852,43.79085,46.086957,18.110236,12.977099,15.384615,13.69863,42.857143,41.216216,41.09589,36.206897,58.394161,61.904762,60.185185,47.643979,24.0,26.415094,26.027397,22.826087
CpG_ntLink_1_78623,13.207547,23.529412,25.0,36.666667,13.793103,29.508197,18.604651,13.72549,31.764706,28.333333,50.724638,32.432432,9.302326,24.0,18.333333,9.836066,15.0,29.166667,3.846154,17.073171,65.0,36.923077,39.393939,12.698413,16.27907,7.142857,8.823529,48.484848,39.506173,47.368421,35.087719,62.385321,73.275862,68.421053,66.666667,27.272727,12.5,21.818182,13.636364
CpG_ntLink_1_78629,7.692308,22.857143,18.518519,39.393939,12.162162,24.074074,23.333333,4.878049,33.333333,33.928571,54.166667,32.258065,14.634146,21.052632,8.928571,6.25,10.714286,24.074074,10.714286,17.5,66.666667,39.68254,38.80597,20.0,17.777778,6.25,9.375,45.3125,44.594595,47.5,35.087719,62.162162,72.222222,56.578947,62.015504,27.777778,19.444444,21.568627,20.0
CpG_ntLink_1_78632,12.280702,20.0,24.590164,34.285714,12.371134,14.925373,11.627907,9.259259,35.483871,30.30303,51.25,29.268293,7.407407,26.086957,10.447761,4.477612,10.9375,33.333333,8.333333,19.047619,38.095238,32.394366,33.783784,13.043478,7.843137,5.882353,5.555556,45.833333,35.294118,47.727273,30.645161,60.504202,62.608696,55.263158,56.390977,21.73913,14.634146,25.925926,6.976744
CpG_ntLink_1_78661,17.241379,33.333333,28.985507,32.432432,22.222222,25.0,23.404255,29.62963,37.254902,44.736842,51.948052,35.849057,12.727273,35.0,22.058824,12.676056,25.373134,25.862069,37.5,34.042553,57.692308,40.963855,41.176471,22.077922,11.47541,21.052632,13.888889,42.105263,40.229885,45.454545,34.285714,75.423729,77.192982,74.285714,74.074074,36.666667,19.444444,27.868852,30.434783
CpG_ntLink_1_78741,24.390244,37.777778,33.333333,46.153846,20.689655,24.444444,17.142857,31.25,43.283582,38.709677,60.9375,33.333333,19.512195,36.363636,12.195122,13.157895,20.0,22.727273,26.923077,41.176471,45.833333,42.622951,48.148148,20.967742,11.904762,17.391304,7.692308,43.396226,42.372881,60.606061,38.0,72.058824,74.683544,61.363636,63.157895,29.62963,3.846154,30.612245,25.925926
CpG_ntLink_1_78747,23.529412,36.585366,28.571429,52.173913,17.647059,25.0,26.086957,30.434783,41.666667,37.735849,58.333333,32.258065,20.588235,40.0,18.181818,19.230769,15.625,31.428571,22.727273,21.428571,45.0,50.0,42.553191,13.559322,15.384615,7.692308,13.043478,43.181818,36.170213,50.0,39.534884,65.384615,69.014085,50.0,56.25,30.0,0.0,38.709677,23.809524
CpG_ntLink_1_78750,25.0,34.146341,27.027027,52.380952,14.634146,13.888889,15.384615,39.130435,40.350877,36.363636,57.692308,36.111111,24.137931,30.0,12.903226,13.793103,0.0,13.793103,5.555556,26.086957,45.454545,57.142857,31.707317,12.0,13.888889,8.333333,8.695652,45.652174,40.816327,48.275862,37.209302,69.230769,53.658537,41.666667,55.555556,17.391304,0.0,25.0,17.391304
CpG_ntLink_1_80630,25.714286,28.571429,15.384615,25.0,15.789474,19.444444,14.285714,28.125,33.333333,34.146341,24.0,33.333333,15.384615,0.0,8.333333,17.241379,8.571429,25.0,11.538462,22.222222,50.0,40.740741,39.583333,12.5,14.893617,24.0,12.5,34.375,21.818182,35.714286,36.842105,48.648649,41.935484,41.176471,48.484848,15.789474,9.375,23.809524,28.571429
CpG_ntLink_1_80636,34.285714,18.181818,11.320755,22.580645,10.344828,23.684211,11.627907,29.032258,28.787879,28.571429,25.0,32.55814,10.810811,0.0,8.333333,13.793103,2.777778,10.344828,12.0,15.384615,47.619048,43.396226,35.416667,12.5,12.765957,20.0,16.129032,33.333333,23.636364,29.62963,36.842105,43.243243,51.612903,29.411765,30.30303,5.0,3.125,21.73913,25.0
CpG_ntLink_1_80639,40.0,22.727273,13.207547,19.354839,16.071429,18.918919,11.627907,20.0,25.757576,30.0,23.529412,31.707317,13.157895,0.0,8.695652,16.666667,8.333333,22.222222,12.0,13.043478,52.380952,40.740741,36.170213,10.0,8.163265,20.0,15.625,34.375,18.518519,35.714286,34.210526,35.135135,37.931034,41.176471,45.454545,0.0,6.896552,21.73913,20.0
CpG_ntLink_1_80668,31.428571,18.181818,23.529412,31.25,22.413793,32.5,14.285714,30.0,21.538462,34.146341,25.490196,22.727273,23.076923,25.0,18.181818,16.666667,11.764706,14.285714,12.0,20.833333,47.368421,42.857143,43.75,13.157895,13.043478,24.0,19.354839,48.275862,16.666667,26.923077,40.540541,75.0,70.967742,43.75,53.125,5.0,23.333333,30.434783,20.512821
CpG_ntLink_1_80672,2.857143,8.695652,12.0,6.25,3.448276,2.702703,0.0,10.0,4.6875,4.761905,8.333333,0.0,10.526316,11.111111,9.52381,3.333333,0.0,6.896552,0.0,0.0,15.789474,6.122449,14.893617,0.0,2.272727,0.0,3.333333,6.896552,3.703704,12.0,2.941176,15.151515,12.903226,5.882353,3.333333,0.0,10.344828,20.0,7.317073
CpG_ntLink_1_80872,12.121212,10.810811,4.0,8.333333,10.344828,9.375,7.142857,16.666667,16.216216,14.705882,30.769231,27.586207,9.090909,5.555556,27.272727,9.52381,0.0,20.0,4.347826,18.181818,31.578947,31.428571,15.151515,7.692308,7.894737,7.407407,10.526316,20.0,16.27907,34.782609,36.363636,27.272727,44.117647,28.571429,22.727273,7.692308,4.761905,3.333333,8.333333
CpG_ntLink_1_80875,9.677419,8.571429,12.903226,7.142857,10.526316,6.25,6.896552,10.0,17.647059,17.142857,24.137931,25.0,2.941176,5.555556,16.666667,9.090909,0.0,26.315789,4.166667,14.705882,35.294118,23.529412,11.764706,5.405405,5.0,7.407407,11.111111,22.727273,15.909091,29.166667,37.142857,20.689655,33.333333,40.0,31.578947,16.666667,5.263158,3.448276,0.0
CpG_ntLink_1_92200,12.5,12.0,31.818182,20.0,5.882353,5.0,0.0,8.695652,24.137931,27.027027,16.666667,11.111111,0.0,0.0,4.545455,6.666667,10.344828,7.692308,0.0,5.0,30.769231,23.333333,16.666667,3.333333,10.416667,10.0,3.846154,15.0,28.571429,9.090909,16.0,31.25,33.333333,15.384615,42.105263,16.666667,11.111111,23.529412,9.090909
CpG_ntLink_1_92203,15.625,18.518519,30.434783,21.052632,2.777778,0.0,0.0,9.090909,16.129032,25.0,18.181818,16.666667,0.0,0.0,8.695652,6.25,14.814815,25.0,0.0,5.555556,23.076923,28.125,15.0,6.666667,9.090909,10.526316,4.166667,15.0,24.137931,4.761905,14.285714,6.25,31.818182,16.666667,42.857143,15.384615,5.882353,17.647059,8.695652
CpG_ntLink_2_328033,2.5,6.666667,5.555556,4.0,0.0,0.0,0.0,0.0,6.060606,5.405405,0.0,4.761905,0.0,0.0,0.0,0.0,6.666667,1.587302,2.272727,0.0,12.5,3.703704,0.0,4.347826,0.0,0.0,0.0,6.896552,6.0,12.962963,9.803922,20.0,31.25,20.0,15.0,4.0,3.571429,7.142857,0.0
CpG_ntLink_2_328039,5.0,6.666667,8.571429,4.081633,3.703704,15.384615,8.333333,11.538462,6.451613,17.5,13.207547,12.820513,5.0,18.181818,0.0,0.0,0.0,1.587302,5.0,0.0,4.878049,7.692308,7.407407,4.347826,0.0,0.0,0.0,10.0,6.122449,16.0,13.461538,28.571429,25.0,20.0,12.5,4.166667,6.896552,14.285714,0.0
CpG_ntLink_2_328137,4.347826,5.555556,6.666667,1.923077,19.148936,20.512821,18.518519,7.894737,10.909091,12.244898,7.407407,10.169492,7.142857,9.52381,14.285714,28.0,0.0,0.0,0.0,2.272727,19.298246,10.714286,22.222222,3.846154,0.0,2.777778,3.571429,15.384615,9.433962,21.311475,12.5,24.528302,22.857143,10.344828,7.407407,9.677419,3.125,6.451613,22.222222
CpG_ntLink_2_328160,2.325581,3.703704,0.0,0.0,6.122449,10.25641,7.142857,0.0,5.263158,2.173913,5.660377,8.928571,0.0,4.347826,0.0,20.0,0.0,0.0,0.0,2.12766,6.779661,5.633803,11.320755,0.0,0.0,0.0,0.0,6.349206,3.636364,6.153846,4.347826,13.043478,11.428571,5.882353,8.0,3.448276,0.0,5.714286,3.571429
CpG_ntLink_2_328204,2.272727,2.0,0.0,2.0,0.0,8.108108,4.347826,5.128205,3.076923,2.380952,0.0,3.636364,0.0,4.166667,0.0,0.0,2.631579,0.0,0.0,0.0,1.538462,0.0,3.636364,2.173913,0.0,2.564103,0.0,3.278689,1.785714,4.109589,1.369863,9.302326,16.666667,6.666667,13.043478,0.0,2.941176,6.666667,11.111111
CpG_ntLink_2_328224,2.380952,2.12766,0.0,0.0,0.0,5.263158,0.0,0.0,1.408451,0.0,0.0,1.851852,3.225806,4.347826,0.0,0.0,0.0,0.0,2.0,0.0,3.278689,2.469136,1.724138,0.0,0.0,0.0,0.0,1.612903,5.882353,1.351351,1.333333,4.651163,8.823529,0.0,12.244898,0.0,2.702703,5.882353,4.166667
CpG_ntLink_2_328256,2.439024,8.0,0.0,4.081633,7.692308,8.571429,2.941176,5.714286,2.816901,0.0,3.278689,0.0,8.695652,4.761905,0.0,7.142857,3.703704,1.587302,4.081633,7.017544,9.375,7.246377,16.949153,7.5,10.169492,6.666667,0.0,1.515152,2.272727,2.898551,3.174603,25.0,32.142857,5.0,20.0,14.285714,0.0,3.571429,0.0
CpG_ntLink_2_328297,13.157895,10.638298,2.439024,8.510638,9.090909,9.375,3.225806,0.0,2.469136,5.0,1.587302,0.0,0.0,5.0,5.263158,10.0,1.428571,0.0,1.851852,0.0,10.606061,5.405405,12.727273,2.380952,7.692308,4.166667,8.333333,1.587302,5.263158,3.389831,3.389831,13.043478,16.666667,6.25,15.0,8.0,0.0,3.846154,0.0
CpG_ntLink_2_328303,10.810811,10.416667,0.0,2.222222,4.347826,8.823529,0.0,0.0,2.469136,2.564103,4.545455,2.380952,13.636364,10.526316,4.545455,9.090909,2.777778,1.538462,3.846154,3.773585,12.903226,6.493506,15.517241,0.0,0.0,2.083333,2.857143,0.0,2.631579,3.225806,5.357143,18.181818,20.0,12.5,5.555556,12.5,0.0,3.703704,10.0
CpG_ntLink_2_329542,0.0,0.0,2.439024,0.0,0.0,2.439024,0.0,0.0,6.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.454545,12.765957,4.255319,0.0,0.0,0.0,0.0,0.0,4.255319,2.380952,0.0,0.0,0.0,0.0,6.25,2.439024,0.0,0.0,0.0
CpG_ntLink_2_329544,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.225806,0.0,2.040816,0.0,0.0,0.0,0.0,0.0,0.0,2.12766,0.0,0.0,15.555556,10.638298,8.510638,0.0,0.0,0.0,0.0,0.0,0.0,2.439024,0.0,0.0,0.0,0.0,5.882353,2.5,0.0,0.0,0.0
